year,locality_id,pland_00_water,pland_01_evergreen_needleleaf,pland_02_evergreen_broadleaf,pland_03_deciduous_needleleaf,pland_04_deciduous_broadleaf,pland_05_mixed_forest,pland_06_closed_shrubland,pland_08_woody_savanna,pland_09_savanna,pland_10_grassland,pland_11_wetland,pland_12_cropland,pland_13_urban,pland_14_mosiac,pland_15_barren,id,elevation_median,elevation_sd
2017,L3597076,0.1935483870967742,0,0.06451612903225806,0,0,0,0,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.06451612903225806,0,0.1935483870967742,0,0,9232,7.831536270594572,4.286902015037193
2017,L4562266,0.0625,0,0,0,0,0,0,0.0625,0.25,0,0.1875,0,0.4375,0,0,10537,5.386311325806693,3.24734716270211
2017,L934114,0.5806451612903226,0,0,0,0,0,0,0,0.06451612903225806,0.03225806451612903,0.16129032258064516,0,0.06451612903225806,0,0.0967741935483871,9919,0.7013476862332648,0.8084414859679907
2017,L5940868,0.5333333333333333,0,0,0,0,0,0,0,0.03333333333333333,0,0.43333333333333335,0,0,0,0,10566,2.0989487263351587,2.235327308199784
2017,L5936282,0.03225806451612903,0.0967741935483871,0.1935483870967742,0,0.06451612903225806,0,0,0.6129032258064516,0,0,0,0,0,0,0,10577,70.28185258154613,1.8485152608348214
2017,L2712001,0.36666666666666664,0,0,0,0,0,0,0.1,0.1,0,0.3333333333333333,0,0.1,0,0,9833,0.7209520953856775,1.5551755925333575
2017,L5979560,0.53125,0,0.125,0,0,0,0,0,0,0,0.34375,0,0,0,0,10589,2.7717699190655196,3.4869479696618457
2017,L5912691,0.03225806451612903,0,0,0,0,0,0,0.3870967741935484,0.4838709677419355,0.0967741935483871,0,0,0,0,0,10596,76.82696906737208,2.959503891560711
2017,L6013177,0.9666666666666667,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,10605,2.4431579315074945,2.6734007513315654
2017,L5892731,0.12903225806451613,0,0,0,0,0,0,0.03225806451612903,0.6451612903225806,0.03225806451612903,0,0.03225806451612903,0,0.12903225806451613,0,10690,62.12488074430189,11.424237541244628
2017,L5984791,0.5,0.03125,0,0,0,0,0,0.09375,0,0,0.375,0,0,0,0,10692,2.1034399786034177,1.6393070790005746
2017,L1486404,0.23333333333333334,0.03333333333333333,0,0,0.06666666666666667,0.43333333333333335,0,0.13333333333333333,0,0,0.06666666666666667,0,0.03333333333333333,0,0,10693,7.009143026760561,4.406625276247712
2017,L6022237,0.3,0,0,0,0,0,0,0.03333333333333333,0.23333333333333334,0,0,0,0.43333333333333335,0,0,10697,4.4599477438626485,4.294752622649777
2017,L6005263,0.16666666666666666,0,0,0,0,0.06666666666666667,0,0.5666666666666667,0.2,0,0,0,0,0,0,10892,82.30157847778466,4.3470579419951365
2017,L5975203,0.36666666666666664,0,0,0,0,0,0,0,0.2,0,0.13333333333333333,0,0.3,0,0,10894,4.715053111804898,4.55404134815479
2017,L5976641,0.125,0.03125,0,0,0,0,0,0.40625,0.09375,0,0.34375,0,0,0,0,10895,3.1898828404897666,1.74161332229438
2017,L5937710,0.06451612903225806,0,0,0,0,0,0,0.9032258064516129,0,0,0,0.03225806451612903,0,0,0,10901,75.86162339316753,7.547565239627383
