locality_id,year,pland_08,pland_09,pland_13,pland_02,pland_04,pland_00,pland_11,pland_05,pland_10,pland_01,pland_12,pland_14,pland_15,pland_03,pland_06
L6001272,2017,0.16666666666666666,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0
L6001281,2017,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0
L6001295,2017,0.19047619047619047,0,0,0,0.7619047619047619,0.047619047619047616,0,0,0,0,0,0,0,0,0
L6001306,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L6001315,2017,0.5,0,0,0.05,0,0.2,0.2,0,0,0.05,0,0,0,0,0
L6001315,2018,0.5,0,0,0.05,0,0.2,0.2,0,0,0.05,0,0,0,0,0
L6001315,2019,0.5,0,0,0.05,0,0.2,0.2,0,0,0.05,0,0,0,0,0
L6001319,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L6001375,2017,0.47368421052631576,0.21052631578947367,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0
L6001377,2017,0,0,0.3,0,0,0.2,0.5,0,0,0,0,0,0,0,0
L6001389,2017,0,0.05,0.35,0,0,0.2,0.35,0,0,0,0,0,0.05,0,0
L6001509,2017,0.2631578947368421,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0
L6001638,2017,0,0.047619047619047616,0.047619047619047616,0,0,0.5714285714285714,0.19047619047619047,0,0.047619047619047616,0,0,0,0.09523809523809523,0,0
L6001650,2017,0.8421052631578947,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0
L6001715,2017,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.7619047619047619,0.14285714285714285,0,0,0
L6001725,2017,0.2631578947368421,0,0,0.05263157894736842,0,0,0,0.6842105263157895,0,0,0,0,0,0,0
L6001752,2017,0.2631578947368421,0.10526315789473684,0,0,0,0,0,0,0,0,0.47368421052631576,0.15789473684210525,0,0,0
L6001771,2017,0.6842105263157895,0.05263157894736842,0,0,0.21052631578947367,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6001792,2017,0,0.15789473684210525,0.7894736842105263,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0
L6001841,2017,0.5789473684210527,0,0.15789473684210525,0,0,0.05263157894736842,0.10526315789473684,0,0.10526315789473684,0,0,0,0,0,0
L6002038,2017,0,0,0,0,0,0.7368421052631579,0.2631578947368421,0,0,0,0,0,0,0,0
L6002055,2017,0,0.2631578947368421,0.3157894736842105,0,0,0.42105263157894735,0,0,0,0,0,0,0,0,0
L6002093,2017,0,0.3,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0
L6002097,2017,0.631578947368421,0,0,0,0,0,0,0.15789473684210525,0,0,0.21052631578947367,0,0,0,0
L6002143,2017,0,0.65,0.35,0,0,0,0,0,0,0,0,0,0,0,0
L6002278,2017,0.5238095238095238,0,0,0,0,0,0,0.47619047619047616,0,0,0,0,0,0,0
L6002398,2017,0.38095238095238093,0.047619047619047616,0.14285714285714285,0,0,0.3333333333333333,0.09523809523809523,0,0,0,0,0,0,0,0
L6002405,2017,0,0,0.42105263157894735,0,0,0.2631578947368421,0.3157894736842105,0,0,0,0,0,0,0,0
L6002405,2018,0,0,0.42105263157894735,0,0,0.2631578947368421,0.3157894736842105,0,0,0,0,0,0,0,0
L6002451,2017,0.3157894736842105,0,0,0.15789473684210525,0.47368421052631576,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6002555,2017,0.5263157894736842,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0,0,0
L6002583,2017,0.75,0.15,0,0,0.1,0,0,0,0,0,0,0,0,0,0
L6002594,2017,0.10526315789473684,0.15789473684210525,0.10526315789473684,0,0,0.05263157894736842,0,0,0.5789473684210527,0,0,0,0,0,0
L6002830,2017,0.5263157894736842,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0,0,0
L6003093,2017,0.3157894736842105,0.3157894736842105,0.05263157894736842,0,0.10526315789473684,0,0,0,0.10526315789473684,0,0.10526315789473684,0,0,0,0
L6003099,2017,0.5263157894736842,0,0,0.05263157894736842,0.42105263157894735,0,0,0,0,0,0,0,0,0,0
L6003136,2017,0.7894736842105263,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0
L6003313,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L6003385,2017,0.5263157894736842,0.15789473684210525,0,0,0.2631578947368421,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6003485,2017,0.2222222222222222,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.1111111111111111,0,0,0
L6003955,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6004334,2017,0,0.05,0.25,0,0,0,0,0,0.05,0,0.2,0.45,0,0,0
L6004339,2017,0.47368421052631576,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0.10526315789473684,0,0.15789473684210525,0,0,0,0
L6004343,2017,0.09523809523809523,0,0,0,0,0,0,0,0,0,0.9047619047619048,0,0,0,0
L6004516,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L6004578,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6004590,2017,0.4,0.5,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0
L6004642,2017,0,0,0,0,0,0.6666666666666666,0.23809523809523808,0,0,0,0,0,0.09523809523809523,0,0
L6004685,2017,0,0,0.2777777777777778,0,0,0.5,0.2222222222222222,0,0,0,0,0,0,0,0
L6004701,2017,0.5263157894736842,0.42105263157894735,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6004784,2017,0.4444444444444444,0.1111111111111111,0,0,0.1111111111111111,0,0,0.3333333333333333,0,0,0,0,0,0,0
L6004797,2017,0.47058823529411764,0.29411764705882354,0,0,0.11764705882352941,0,0,0,0.11764705882352941,0,0,0,0,0,0
L6004824,2017,0.5714285714285714,0.09523809523809523,0,0,0.047619047619047616,0,0,0,0.2857142857142857,0,0,0,0,0,0
L6004879,2017,0.47619047619047616,0,0,0.047619047619047616,0,0.14285714285714285,0.2857142857142857,0,0,0.047619047619047616,0,0,0,0,0
L6004879,2018,0.47619047619047616,0,0,0.047619047619047616,0,0.14285714285714285,0.2857142857142857,0,0,0.047619047619047616,0,0,0,0,0
L6004879,2019,0.47619047619047616,0,0,0.047619047619047616,0,0.14285714285714285,0.2857142857142857,0,0,0.047619047619047616,0,0,0,0,0
L6004882,2017,0.4375,0,0,0,0,0.25,0.25,0,0,0.0625,0,0,0,0,0
L6004882,2018,0.4375,0,0,0,0,0.25,0.25,0,0,0.0625,0,0,0,0,0
L6004882,2019,0.4375,0,0,0,0,0.25,0.25,0,0,0.0625,0,0,0,0,0
L6004887,2017,0.6,0,0,0.05,0,0.1,0.2,0,0,0.05,0,0,0,0,0
L6004887,2018,0.55,0,0,0.1,0,0.1,0.2,0,0,0.05,0,0,0,0,0
L6004887,2019,0.55,0,0,0.1,0,0.1,0.2,0,0,0.05,0,0,0,0,0
L6004898,2017,0.7368421052631579,0,0,0.10526315789473684,0,0,0.10526315789473684,0,0,0.05263157894736842,0,0,0,0,0
L6004898,2018,0.6842105263157895,0,0,0.15789473684210525,0,0,0.10526315789473684,0,0,0.05263157894736842,0,0,0,0,0
L6004898,2019,0.6842105263157895,0,0,0.15789473684210525,0,0,0.10526315789473684,0,0,0.05263157894736842,0,0,0,0,0
L6004908,2017,0.6,0,0,0.1,0,0.05,0.15,0,0,0.1,0,0,0,0,0
L6004908,2018,0.55,0,0,0.15,0,0.05,0.15,0,0,0.1,0,0,0,0,0
L6004908,2019,0.55,0,0,0.15,0,0.05,0.15,0,0,0.1,0,0,0,0,0
L6004922,2017,0.75,0.1,0,0,0,0,0,0.15,0,0,0,0,0,0,0
L6005064,2017,0.3157894736842105,0.2631578947368421,0.15789473684210525,0,0,0,0,0,0.05263157894736842,0,0,0.21052631578947367,0,0,0
L6005246,2017,0.4,0.25,0,0,0,0.25,0,0.1,0,0,0,0,0,0,0
L6005256,2017,0.21052631578947367,0.7368421052631579,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6005263,2017,0.5238095238095238,0.14285714285714285,0,0,0,0.23809523809523808,0,0.09523809523809523,0,0,0,0,0,0,0
L6005458,2017,0.125,0,0.5625,0,0,0,0.3125,0,0,0,0,0,0,0,0
L6005471,2017,0.6,0.2,0.15,0,0,0,0,0,0.05,0,0,0,0,0,0
L6005509,2017,0.55,0.15,0,0,0,0.25,0,0.05,0,0,0,0,0,0,0
L6005533,2017,0.5263157894736842,0.21052631578947367,0,0,0,0.21052631578947367,0,0.05263157894736842,0,0,0,0,0,0,0
L6005571,2017,0.5263157894736842,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0.15789473684210525,0,0,0,0,0
L6005595,2017,0.47368421052631576,0.21052631578947367,0,0,0,0,0,0.10526315789473684,0.21052631578947367,0,0,0,0,0,0
L6005619,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6005796,2017,0,0,0,0,0,0.6842105263157895,0.3157894736842105,0,0,0,0,0,0,0,0
L6005849,2017,0.21052631578947367,0.21052631578947367,0.15789473684210525,0,0,0.42105263157894735,0,0,0,0,0,0,0,0,0
L6005903,2017,0.38095238095238093,0.047619047619047616,0,0,0,0.23809523809523808,0.3333333333333333,0,0,0,0,0,0,0,0
L6006161,2017,0.2631578947368421,0,0,0,0,0,0,0,0,0,0.631578947368421,0.10526315789473684,0,0,0
L6006418,2017,0.05263157894736842,0.5789473684210527,0.15789473684210525,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0
L6006436,2017,0.10526315789473684,0.05263157894736842,0,0,0,0.47368421052631576,0.05263157894736842,0,0.3157894736842105,0,0,0,0,0,0
L6006510,2017,0.15,0,0,0.3,0,0.05,0.25,0.15,0,0.1,0,0,0,0,0
L6006688,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6006944,2017,0,0.1111111111111111,0.8333333333333334,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0
L6006951,2017,0,0.15789473684210525,0,0,0,0.5263157894736842,0.3157894736842105,0,0,0,0,0,0,0,0
L6007098,2017,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
L6007803,2017,0,0,0,0.23809523809523808,0,0.19047619047619047,0.5238095238095238,0,0,0.047619047619047616,0,0,0,0,0
L6007839,2017,0.2857142857142857,0,0.19047619047619047,0.047619047619047616,0.047619047619047616,0,0,0.38095238095238093,0,0.047619047619047616,0,0,0,0,0
L6007844,2017,0,0,0.3,0,0,0.6,0.1,0,0,0,0,0,0,0,0
L6007849,2017,0.42105263157894735,0.2631578947368421,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0
L6007923,2017,0.5238095238095238,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.2857142857142857,0,0,0
L6007977,2017,0.55,0.15,0,0,0.05,0.05,0.1,0,0.1,0,0,0,0,0,0
L6008013,2017,0.2631578947368421,0,0,0,0,0,0,0,0,0,0.631578947368421,0.10526315789473684,0,0,0
L6008116,2017,0,0.2631578947368421,0,0,0,0,0,0,0.15789473684210525,0,0.3157894736842105,0.2631578947368421,0,0,0
L6008203,2017,0,0,0,0.7368421052631579,0,0,0,0,0,0.2631578947368421,0,0,0,0,0
L6008293,2017,0,0,0,0.7,0.25,0,0,0.05,0,0,0,0,0,0,0
L6008398,2017,0.7368421052631579,0.15789473684210525,0,0,0,0,0,0,0.10526315789473684,0,0,0,0,0,0
L6008790,2017,0.8947368421052632,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0
L6008839,2017,0.10526315789473684,0.15789473684210525,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,0
L6008911,2017,0.85,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0
L6008957,2017,0.05,0.3,0.65,0,0,0,0,0,0,0,0,0,0,0,0
L6009231,2017,0.2777777777777778,0,0,0.3888888888888889,0.2222222222222222,0,0,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0
L6009287,2017,0.7894736842105263,0,0,0.10526315789473684,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6009358,2017,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
L6009458,2017,0.3684210526315789,0.15789473684210525,0.21052631578947367,0,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6009458,2019,0.42105263157894735,0.15789473684210525,0.21052631578947367,0,0.15789473684210525,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6009494,2017,0.38095238095238093,0.09523809523809523,0.09523809523809523,0,0.2857142857142857,0,0,0.09523809523809523,0,0,0.047619047619047616,0,0,0,0
L6009494,2019,0.42857142857142855,0.09523809523809523,0.09523809523809523,0,0.23809523809523808,0,0,0.09523809523809523,0,0,0.047619047619047616,0,0,0,0
L6009523,2017,0.38095238095238093,0.047619047619047616,0,0,0.3333333333333333,0,0,0.09523809523809523,0.047619047619047616,0,0.09523809523809523,0,0,0,0
L6009523,2019,0.47619047619047616,0,0,0,0.2857142857142857,0,0,0.09523809523809523,0.047619047619047616,0,0.047619047619047616,0.047619047619047616,0,0,0
L6009543,2017,0.9473684210526315,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0
L6009561,2017,0.3157894736842105,0,0,0,0.42105263157894735,0.05263157894736842,0,0.10526315789473684,0.05263157894736842,0,0.05263157894736842,0,0,0,0
L6009561,2019,0.3684210526315789,0,0,0,0.3684210526315789,0.05263157894736842,0,0.10526315789473684,0.05263157894736842,0,0,0.05263157894736842,0,0,0
L6009589,2017,0.2631578947368421,0,0,0,0.3684210526315789,0.15789473684210525,0,0.15789473684210525,0.05263157894736842,0,0,0,0,0,0
L6009619,2017,0.6,0,0,0,0,0,0,0,0.05,0,0.25,0.1,0,0,0
L6009637,2017,0.35,0,0,0,0.4,0,0,0.1,0.05,0,0.1,0,0,0,0
L6009637,2019,0.4,0,0,0,0.35,0,0,0.1,0.05,0,0.05,0.05,0,0,0
L6009696,2017,0.6842105263157895,0.15789473684210525,0,0,0,0,0,0,0,0,0.15789473684210525,0,0,0,0
L6009696,2019,0.6842105263157895,0.15789473684210525,0,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0
L6009825,2017,0.7894736842105263,0,0,0.10526315789473684,0,0,0,0,0,0.10526315789473684,0,0,0,0,0
L6009828,2017,0.8571428571428571,0.047619047619047616,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0
L6009832,2017,0.5714285714285714,0,0,0.3333333333333333,0,0,0,0,0,0,0.09523809523809523,0,0,0,0
L6009841,2017,0.47368421052631576,0,0,0,0.5263157894736842,0,0,0,0,0,0,0,0,0,0
L6009841,2019,0.3684210526315789,0,0,0,0.631578947368421,0,0,0,0,0,0,0,0,0,0
L6009852,2017,0.3157894736842105,0,0,0,0.631578947368421,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6009852,2019,0.21052631578947367,0,0,0,0.7368421052631579,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6009859,2017,0.25,0,0,0,0.65,0.05,0,0.05,0,0,0,0,0,0,0
L6009868,2017,0.21052631578947367,0,0,0,0.5263157894736842,0.15789473684210525,0,0.10526315789473684,0,0,0,0,0,0,0
L6009881,2017,0.23809523809523808,0,0,0,0.6666666666666666,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0
L6009889,2017,0.15,0,0,0,0.8,0,0,0.05,0,0,0,0,0,0,0
L6009943,2017,0.19047619047619047,0,0,0,0.6190476190476191,0.047619047619047616,0,0.09523809523809523,0.047619047619047616,0,0,0,0,0,0
L6009954,2017,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
L6009967,2017,0.25,0,0,0,0.5,0.05,0,0.1,0.05,0,0.05,0,0,0,0
L6009967,2019,0.25,0,0,0,0.5,0.05,0,0.1,0.05,0,0,0.05,0,0,0
L6010001,2017,0.7368421052631579,0,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0
L6010030,2017,0.8333333333333334,0,0,0,0.05555555555555555,0,0,0.1111111111111111,0,0,0,0,0,0,0
L6010054,2018,0,0,0.7894736842105263,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0
L6010062,2017,0.6842105263157895,0.21052631578947367,0,0,0,0,0,0.05263157894736842,0.05263157894736842,0,0,0,0,0,0
L6010179,2017,0.8421052631578947,0,0,0,0,0,0,0.05263157894736842,0,0.10526315789473684,0,0,0,0,0
L6010248,2017,0,0.14285714285714285,0.23809523809523808,0,0,0.38095238095238093,0.23809523809523808,0,0,0,0,0,0,0,0
L6010373,2017,0,0.23809523809523808,0.23809523809523808,0,0,0.2857142857142857,0.23809523809523808,0,0,0,0,0,0,0,0
L6010420,2017,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
L6010927,2017,0.5238095238095238,0.09523809523809523,0.2857142857142857,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0
L6010962,2017,0.8421052631578947,0,0,0.05263157894736842,0,0,0,0,0.10526315789473684,0,0,0,0,0,0
L6010965,2017,0.8947368421052632,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
L6010971,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6011043,2017,0.05,0,0,0.3,0,0.25,0.3,0,0,0.1,0,0,0,0,0
L6011109,2017,0.2631578947368421,0,0,0,0,0,0,0,0,0,0.631578947368421,0.10526315789473684,0,0,0
L6011414,2017,0.19047619047619047,0,0,0,0,0.42857142857142855,0.3333333333333333,0,0,0.047619047619047616,0,0,0,0,0
L6011436,2017,0.45,0.2,0.1,0.05,0,0,0,0,0.15,0,0.05,0,0,0,0
L6011462,2017,0,0,0,0,0,0.8947368421052632,0.10526315789473684,0,0,0,0,0,0,0,0
L6011528,2017,0.5789473684210527,0,0,0.2631578947368421,0.05263157894736842,0,0,0,0,0.10526315789473684,0,0,0,0,0
L6011535,2017,0.3684210526315789,0.15789473684210525,0,0,0,0,0,0,0.21052631578947367,0,0.05263157894736842,0.21052631578947367,0,0,0
L6011633,2017,0.7894736842105263,0,0,0.15789473684210525,0,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6011633,2018,0.7894736842105263,0,0,0.10526315789473684,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6011667,2017,0,0.09523809523809523,0.6666666666666666,0,0,0,0.14285714285714285,0,0.09523809523809523,0,0,0,0,0,0
L6011680,2017,0.7,0.25,0,0,0.05,0,0,0,0,0,0,0,0,0,0
L6011863,2017,0.47368421052631576,0.2631578947368421,0,0,0,0,0,0,0,0,0.2631578947368421,0,0,0,0
L6011874,2017,0,0,0.05,0,0,0.6,0.1,0,0,0,0,0,0.25,0,0
L6011996,2017,0.55,0,0.2,0,0.2,0,0,0,0,0.05,0,0,0,0,0
L6012037,2017,0.7368421052631579,0.21052631578947367,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6012053,2017,0.5,0,0,0,0.05555555555555555,0,0.16666666666666666,0,0.1111111111111111,0,0.05555555555555555,0.1111111111111111,0,0,0
L6012149,2017,0.45,0.25,0,0,0,0.05,0.15,0,0,0,0.1,0,0,0,0
L6012224,2017,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
L6012338,2017,0.5789473684210527,0,0,0.3684210526315789,0,0,0,0,0.05263157894736842,0,0,0,0,0,0
L6012658,2017,0.25,0.4,0.35,0,0,0,0,0,0,0,0,0,0,0,0
L6012723,2017,0,0.19047619047619047,0.5238095238095238,0,0,0.047619047619047616,0.23809523809523808,0,0,0,0,0,0,0,0
L6012856,2017,0.05,0.8,0,0,0,0,0,0,0.15,0,0,0,0,0,0
L6012869,2017,0.05,0.8,0,0,0,0,0,0,0.15,0,0,0,0,0,0
L6012900,2015,0.7368421052631579,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0
L6012900,2017,0.7368421052631579,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0
L6012900,2018,0.7368421052631579,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0
L6012900,2019,0.7368421052631579,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0
L6012984,2017,0.7368421052631579,0,0,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0
L6013009,2017,0.1,0,0,0,0,0.55,0.3,0.05,0,0,0,0,0,0,0
L6013177,2017,0,0,0,0,0,0.9473684210526315,0.05263157894736842,0,0,0,0,0,0,0,0
L6013502,2017,0,0.10526315789473684,0.7894736842105263,0,0,0,0.05263157894736842,0,0.05263157894736842,0,0,0,0,0,0
L6013518,2017,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.6190476190476191,0.2857142857142857,0,0,0
L6013671,2017,0.8947368421052632,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
L6013676,2017,0.21052631578947367,0,0,0.6842105263157895,0.10526315789473684,0,0,0,0,0,0,0,0,0,0
L6013690,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6013700,2017,0.42105263157894735,0,0,0.42105263157894735,0,0,0,0,0,0.15789473684210525,0,0,0,0,0
L6013711,2017,0.7368421052631579,0,0,0.10526315789473684,0.15789473684210525,0,0,0,0,0,0,0,0,0,0
L6013724,2017,0.42105263157894735,0,0,0.15789473684210525,0.2631578947368421,0,0,0,0,0.15789473684210525,0,0,0,0,0
L6013739,2017,0.7,0,0,0.1,0.15,0,0,0,0,0.05,0,0,0,0,0
L6013748,2017,0.6190476190476191,0,0,0.047619047619047616,0.2857142857142857,0,0,0,0,0.047619047619047616,0,0,0,0,0
L6013774,2017,0.7368421052631579,0,0,0.15789473684210525,0.05263157894736842,0,0,0,0,0.05263157894736842,0,0,0,0,0
L6013774,2019,0.5789473684210527,0,0,0.15789473684210525,0.10526315789473684,0,0,0,0,0.15789473684210525,0,0,0,0,0
L6013804,2017,0.42105263157894735,0.15789473684210525,0,0.05263157894736842,0.3157894736842105,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6013953,2017,0.09523809523809523,0.5238095238095238,0,0,0,0.047619047619047616,0,0,0.19047619047619047,0,0.14285714285714285,0,0,0,0
L6014083,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6014129,2017,0.23809523809523808,0.23809523809523808,0,0,0,0,0,0,0.47619047619047616,0,0.047619047619047616,0,0,0,0
L6014137,2017,0,0,0.631578947368421,0,0,0.3157894736842105,0,0,0.05263157894736842,0,0,0,0,0,0
L6014271,2017,0.047619047619047616,0.047619047619047616,0.2857142857142857,0,0,0.3333333333333333,0.2857142857142857,0,0,0,0,0,0,0,0
L6014320,2017,0,0.047619047619047616,0.09523809523809523,0,0,0.6190476190476191,0.047619047619047616,0,0,0,0,0,0.19047619047619047,0,0
L6014327,2017,0.05,0.7,0,0,0,0,0,0,0,0,0.05,0.2,0,0,0
L6014424,2017,0,0,0.9047619047619048,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0
L6014555,2017,0.7619047619047619,0,0.19047619047619047,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0
L6014602,2017,0,0.05,0.1,0,0,0.45,0.25,0,0.05,0,0,0,0.1,0,0
L6014740,2017,0.2631578947368421,0,0,0,0,0,0,0,0,0,0.631578947368421,0.10526315789473684,0,0,0
L6014751,2017,0.35,0,0,0,0.2,0,0,0.45,0,0,0,0,0,0,0
L6014872,2017,0.6,0,0.05,0.05,0,0.05,0.25,0,0,0,0,0,0,0,0
L6014951,2017,0,0,0.14285714285714285,0,0,0.3333333333333333,0.5238095238095238,0,0,0,0,0,0,0,0
L6014980,2017,0.4,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0
L6015024,2017,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
L6015445,2017,0.05555555555555555,0.4444444444444444,0,0,0,0,0,0,0.16666666666666666,0,0.05555555555555555,0.2777777777777778,0,0,0
L6016204,2017,0.3333333333333333,0.38095238095238093,0.14285714285714285,0,0.09523809523809523,0,0,0,0.047619047619047616,0,0,0,0,0,0
L6016278,2017,0.14285714285714285,0,0,0.42857142857142855,0.42857142857142855,0,0,0,0,0,0,0,0,0,0
L6016463,2017,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
L6016511,2017,0.47368421052631576,0,0,0.10526315789473684,0.3684210526315789,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6016556,2017,0.6190476190476191,0,0,0.047619047619047616,0.2857142857142857,0,0,0.047619047619047616,0,0,0,0,0,0,0
L6016593,2017,0.95,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
L6016598,2017,0.25,0.15,0.6,0,0,0,0,0,0,0,0,0,0,0,0
L6016614,2017,0.47368421052631576,0.10526315789473684,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,0.05263157894736842,0,0.21052631578947367,0,0,0,0
L6016662,2017,0,0,0.10526315789473684,0,0,0.631578947368421,0.21052631578947367,0,0.05263157894736842,0,0,0,0,0,0
L6016673,2017,0,0.15,0.85,0,0,0,0,0,0,0,0,0,0,0,0
L6016815,2017,0,0,0,0,0,0.6666666666666666,0.23809523809523808,0,0,0,0,0,0.09523809523809523,0,0
L6016906,2017,0.631578947368421,0,0,0,0.3684210526315789,0,0,0,0,0,0,0,0,0,0
L6016965,2017,0.047619047619047616,0.19047619047619047,0,0,0,0,0,0,0.6666666666666666,0,0.09523809523809523,0,0,0,0
L6016993,2017,0.631578947368421,0,0,0,0.3157894736842105,0,0,0.05263157894736842,0,0,0,0,0,0,0
L6017375,2017,0.4375,0.125,0.4375,0,0,0,0,0,0,0,0,0,0,0,0
L6017437,2017,0.47368421052631576,0.3157894736842105,0,0,0,0,0,0,0.21052631578947367,0,0,0,0,0,0
L6017567,2017,0.5238095238095238,0.19047619047619047,0,0,0.09523809523809523,0,0,0.19047619047619047,0,0,0,0,0,0,0
L6017577,2017,0.8947368421052632,0.05263157894736842,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0
L6017830,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L6018023,2017,0.4,0,0,0,0.35,0,0,0.1,0.05,0,0.1,0,0,0,0
L6018023,2019,0.45,0,0,0,0.3,0,0,0.1,0.05,0,0.05,0.05,0,0,0
L6018088,2017,0.38095238095238093,0.047619047619047616,0,0,0.3333333333333333,0,0,0.09523809523809523,0.047619047619047616,0,0.09523809523809523,0,0,0,0
L6018088,2019,0.47619047619047616,0,0,0,0.2857142857142857,0,0,0.09523809523809523,0.047619047619047616,0,0.047619047619047616,0.047619047619047616,0,0,0
L6018122,2017,0.5,0.05,0,0,0,0,0,0,0,0,0.05,0.4,0,0,0
L6018155,2017,0.2857142857142857,0,0,0,0.38095238095238093,0.09523809523809523,0,0.14285714285714285,0.047619047619047616,0,0.047619047619047616,0,0,0,0
L6018155,2019,0.2857142857142857,0,0,0,0.38095238095238093,0.09523809523809523,0,0.14285714285714285,0.047619047619047616,0,0,0.047619047619047616,0,0,0
L6018177,2017,0.2631578947368421,0,0,0,0.3684210526315789,0.15789473684210525,0,0.15789473684210525,0.05263157894736842,0,0,0,0,0,0
L6018206,2017,0.3157894736842105,0,0,0,0.42105263157894735,0.05263157894736842,0,0.10526315789473684,0.05263157894736842,0,0.05263157894736842,0,0,0,0
L6018206,2019,0.3684210526315789,0,0,0,0.3684210526315789,0.05263157894736842,0,0.10526315789473684,0.05263157894736842,0,0,0.05263157894736842,0,0,0
L6018227,2017,0.3684210526315789,0.15789473684210525,0.21052631578947367,0,0.21052631578947367,0,0,0.05263157894736842,0,0,0,0,0,0,0
